COD_PERSONA;COD_AREANEGO;COD_EDAD;COD_OFICIPAL;COD_SEGLOBAL;estado_cli
18121863;6057;34;8757;85;I
18122309;6057;40;751;84;A
18122374;13;89;1900;23;A
18123004;6057;50;9622;24;I
18124554;13;51;6410;89;A
18124674;6057;73;9613;23;I
18125338;16;39;148;24;A
18126706;13;40;303;24;A
18127162;13;45;6342;24;A
18127522;13;40;9328;24;M
18127552;13;68;4390;23;A
18127566;13;23;1316;25;A
18127661;16;61;911;23;A
18127812;13;67;2318;23;A
18128142;16;44;7376;24;A
18128492;13;84;2620;23;A
18129211;6057;40;8248;24;I
18129551;13;92;6724;21;A
18130458;13;56;6128;24;A
18130772;13;57;4390;21;A
18130799;13;56;3052;14;A
18131076;4747;56;5777;24;A
18131650;13;58;2728;83;A
18131866;4747;61;5777;23;A
18133075;13;25;2651;83;A
18133775;13;31;1642;24;A
18134481;13;46;748;14;A
18134597;4747;40;5777;24;A
18134710;13;40;378;22;A
18134736;6057;30;8248;24;I
18135177;6057;49;9981;24;I
18135806;6057;58;6054;24;I
18136843;13;18;3800;25;A
18137059;13;69;979;23;A
18138091;13;31;957;24;A
18139354;13;53;6800;24;A
18139480;13;31;954;24;A
18139598;13;33;769;24;A
18139812;6057;34;8315;24;I
18140098;13;82;6827;23;M
18140147;13;30;2961;81;A
18140404;13;68;915;23;I
18141809;13;53;3172;15;A
18143236;13;37;1019;24;A
18143294;6057;53;9521;24;I
18143313;13;25;5928;25;A
18143476;13;40;1795;24;A
18144429;6057;92;9551;23;I
18144791;13;57;262;24;A
18145471;13;40;111;24;A
18145854;13;46;3211;24;M
18145863;13;79;1900;22;A
18146092;13;40;2858;22;A
18148148;13;40;7241;15;A
18149431;6057;50;9981;24;I
18149463;13;39;2069;21;A
18150124;13;39;4102;24;A
18150264;4747;68;5777;23;A
18150319;13;44;1049;24;A
18151013;6057;46;9981;24;I
18151184;13;73;6526;23;A
18151471;13;74;6790;23;A
18152283;16;56;6054;24;A
18154157;6057;70;9549;23;A
18154369;13;69;6431;23;A
18154407;13;72;583;23;A
18154559;13;20;776;35;A
18155895;4747;66;5777;23;I
18156030;13;50;6394;24;A
18156312;13;66;9465;23;I
18157179;13;48;867;83;M
18157280;13;64;6751;23;A
18157341;13;39;7665;24;A
18157722;13;63;6148;23;A
18159189;13;62;6827;23;A
18160909;13;67;1059;23;A
18161140;13;58;4667;21;A
18161389;13;57;525;24;M
18161770;6057;57;9981;24;I
18162326;6057;34;9981;24;I
18162536;13;55;7718;22;A
18163168;13;55;6827;24;M
18163429;13;54;1168;24;A
18163938;6057;35;9613;24;I
18164306;13;53;7242;15;A
18164445;13;54;7718;24;A
18165519;6057;84;9981;23;I
18166304;16;53;4359;24;A
18166976;13;50;541;24;A
18167619;6057;51;8736;24;M
18168024;16;35;6054;24;A
18168201;13;48;6828;24;A
18169099;13;47;541;24;A
18169184;13;40;1025;24;A
18169576;13;64;583;23;A
18170019;13;34;9796;24;M
18170829;13;27;7076;25;R
18171328;6057;40;4888;24;I
18171377;13;29;2441;83;R
18171515;6057;43;1900;87;I
18171714;13;34;704;22;A
18171820;6057;52;9528;24;M
18171823;6057;28;6575;25;R
18172317;13;46;6098;24;A
18172959;6057;41;9613;24;I
18173624;6057;34;8248;24;I
18174397;6057;41;8248;81;I
18174529;13;41;584;24;A
18174692;13;41;1900;24;A
18177998;13;68;780;23;A
18178141;13;58;829;24;A
18178516;13;74;1694;22;A
18178626;13;59;6900;23;A
18178673;13;60;4102;23;A
18179626;13;68;1694;23;A
18179689;13;68;3406;23;A
18179713;13;66;5626;23;A
18180216;13;64;1900;23;A
18180484;13;41;6681;24;A
18180991;16;58;6368;24;A
18181046;6057;35;8248;83;I
18181397;16;58;6517;24;A
18182356;13;50;1145;24;A
18182626;13;89;9509;22;A
18183201;13;51;2754;15;A
18183669;6057;39;9534;24;I
18184600;6057;58;8630;24;A
18184946;6057;42;9613;24;R
18185244;13;32;3862;24;M
18185359;13;41;717;24;A
18185594;6057;43;9981;24;I
18185716;13;58;4105;24;A
18185903;13;26;1442;25;A
18185984;13;20;2756;25;A
18187067;13;92;6517;22;A
18188420;13;29;4400;22;A
18188861;13;51;5960;82;A
18189267;13;99;6589;23;A
18189760;13;33;8377;24;A
18190531;13;18;6022;25;I
18191516;13;43;4263;24;A
18192597;13;46;4018;24;A
18192866;6057;74;9981;23;I
18193757;13;30;9968;24;A
18193849;6057;34;8248;24;M
18194297;13;36;550;24;A
18194563;13;53;784;22;A
18196878;13;37;6827;24;A
18197166;13;39;1328;24;M
18197173;6057;76;9613;23;R
18197587;13;55;4000;24;A
18198605;13;78;566;23;A
18198647;13;39;4135;22;A
18199144;13;74;578;23;A
18199968;13;40;5877;24;A
18200221;13;74;512;22;A
18200530;2133;47;2441;24;A
18200806;13;74;149;23;A
18201100;13;53;4036;24;A
18201760;13;52;4423;24;A
18202488;6057;73;9551;23;I
18203361;13;33;4609;83;M
18203597;13;73;4431;23;A
18203647;13;80;7784;23;A
18203880;13;47;8193;24;M
18204363;13;73;559;23;A
18204410;13;55;5338;24;A
18205282;13;28;6000;25;A
18206251;13;72;1443;23;A
18206741;6057;49;9483;24;A
18206968;6057;45;739;88;A
18207069;13;67;6579;23;A
18207399;13;33;6734;22;A
18207994;13;65;646;23;A
18208392;6057;29;3249;25;M
18208700;6057;48;9981;85;I
18209330;13;47;6015;24;A
18209530;13;36;2754;24;R
18210892;13;74;502;23;A
18211593;13;39;4250;24;A
18211755;13;34;2369;83;A
18213118;6057;70;6527;23;R
18213131;13;71;6495;22;A
18213482;16;52;2659;24;A
18214262;6057;71;1331;23;I
18215134;6057;69;7710;21;R
18215145;13;41;1055;24;A
18215809;13;87;2983;23;A
18215923;6057;85;9613;23;R
18216372;13;87;6526;23;A
18216454;6057;82;6512;23;I
18219174;13;18;1599;25;A
18221768;13;32;2863;24;A
18222196;6057;72;9613;23;I
18222457;16;43;2062;24;A
18222880;13;39;415;24;M
18223389;13;54;4252;21;A
18224657;6057;45;9613;24;R
18224665;13;36;6735;22;A
18225322;13;22;2750;25;A
18226887;13;52;4286;24;A
18227154;13;41;1252;24;A
18227541;6057;45;9617;24;R
18227706;6057;52;8248;24;I
18228017;13;42;4400;24;I
18229500;6057;55;9613;24;I
18229586;13;31;4278;24;A
18229988;13;35;4782;21;A
18230720;13;75;569;23;A
18231246;13;37;5840;24;A
18231538;13;73;4922;22;A
18231801;13;82;513;23;A
18234087;13;65;503;23;A
18234653;13;63;500;23;A
18235133;13;63;2495;21;A
18235215;6057;62;6512;23;R
18235787;13;60;512;23;A
18235843;6057;60;9613;81;I
18236084;13;59;567;23;A
18236993;13;57;4505;22;A
18237227;13;56;9515;24;I
18238146;6057;62;9613;89;I
18238241;13;66;2468;22;A
18238330;6057;42;9613;24;I
18239173;13;53;3286;24;A
18239199;13;53;509;24;A
18239344;13;65;1420;23;A
18239650;13;34;2570;85;A
18240201;13;37;5818;24;A
18240234;13;41;1640;24;A
18241264;13;65;508;83;R
18241504;13;65;1900;23;A
18241983;16;40;270;22;A
18242964;13;58;513;24;A
18243030;4747;58;509;14;I
18243401;6057;56;1443;24;R
18243514;13;46;942;24;A
18243549;13;56;1074;22;A
18243860;13;54;9515;24;M
18243942;4747;55;5777;24;A
18244083;13;53;509;22;A
18244247;13;54;7710;24;M
18244248;13;53;6527;24;A
18244264;6057;57;9613;24;R
18244495;13;52;230;22;A
18244556;13;52;6134;21;A
18244889;6057;82;9981;23;I
18244952;13;60;3274;23;A
18245217;13;49;500;22;A
18245304;13;50;9537;24;A
18246680;13;94;506;23;A
18246836;6057;45;633;24;I
18247275;13;66;852;23;A
18247455;6057;63;6054;23;I
18247633;6057;79;9613;23;I
18247837;13;41;1697;24;A
18248645;13;73;560;23;M
18249384;13;72;2740;23;A
18250741;13;19;5361;25;A
18250745;13;32;681;82;A
18250936;13;41;1358;24;A
18251169;13;67;7316;21;A
18252028;6057;64;9613;23;I
18252410;6057;47;9622;24;I
18252942;13;20;4278;25;A
18253721;4747;33;5777;24;A
18253772;6057;36;509;24;I
18254179;13;56;2740;24;A
18255654;13;38;7589;24;A
18255978;13;49;560;24;A
18257069;6057;42;9981;24;I
18257341;6057;41;9465;24;I
18257641;6057;70;6054;23;I
18258703;13;44;560;24;A
18259075;13;43;2741;14;A
18259768;13;42;7036;81;A
18259993;6057;50;8642;24;A
18260045;13;85;1300;13;A
18261299;6057;42;8248;87;I
18261649;6057;47;3352;85;I
18262060;13;39;7316;24;A
18262267;13;36;6676;24;A
18262517;13;51;6948;24;A
18262656;13;39;9465;24;A
18262957;13;39;7316;24;A
18263380;13;38;2740;24;R
18263907;6057;39;9981;24;M
18264085;13;50;2543;24;A
18265177;13;36;4671;24;A
18266716;13;42;546;24;A
18267666;13;45;3441;24;A
18268660;13;42;417;24;A
18269140;6057;42;9892;24;I
18269645;13;46;500;24;A
18269782;6057;36;8569;85;A
18270109;13;45;512;15;A
18270204;13;42;5902;24;A
18270221;13;44;6508;24;A
18270878;6057;33;9981;24;I
18271847;58;41;2339;24;M
18272214;16;63;6054;23;A
18272261;6057;42;6512;24;I
18272263;6057;42;6512;24;I
18272384;6057;35;8642;24;M
18272556;13;47;4960;24;A
18272664;6057;43;8248;24;I
18273244;6057;47;9508;24;M
18273313;13;44;9465;24;A
18273404;13;46;2667;81;M
18273770;13;54;1238;15;A
18274645;13;52;4212;24;M
18274763;6057;44;681;24;I
18274785;4747;44;5777;24;A
18275055;13;43;3834;22;A
18275142;13;44;682;24;A
18275251;13;38;727;22;A
18275351;13;65;8116;21;A
18275726;13;21;3500;81;A
18276599;13;30;3498;24;R
18276951;13;45;1897;24;A
18277016;4747;42;5777;24;I
18277740;6057;46;517;24;I
18278610;16;42;2062;24;A
18279096;4747;40;98;24;A
18279634;13;40;5880;24;A
18279917;13;40;372;15;A
18280870;13;37;2898;24;A
18281111;13;51;4018;24;M
18281689;13;48;108;24;A
18282025;13;60;909;23;M
18282464;13;82;7664;14;A
18283215;16;59;4060;23;A
18284054;13;42;2081;81;A
18285203;13;39;6673;24;A
18285741;13;41;4286;24;A
18286068;13;41;4286;80;A
18286263;13;66;3379;22;A
18286473;13;64;6415;22;A
18286479;16;41;6054;24;A
18286521;13;43;2638;81;A
18286693;13;41;2669;24;A
18286731;4747;41;5777;22;A
18286793;16;33;6054;24;A
18287820;13;40;2777;24;A
18288331;13;82;563;23;A
18288643;13;27;4013;80;A
18289470;6057;42;8248;24;I
18289696;6057;60;9613;23;R
18290582;13;39;2982;24;A
18292742;13;35;1914;24;A
18293318;13;85;509;22;A
18293581;13;45;5121;24;A
18293627;4747;44;5777;24;A
18293847;13;76;4170;23;A
18294059;13;26;727;86;M
18294084;6057;36;6054;24;I
18294098;6057;52;8248;24;I
18294766;4747;50;5777;24;A
18295814;13;45;1853;24;M
18296189;13;72;6527;21;A
18296226;6057;72;8248;23;R
18296418;13;58;4487;24;A
18296614;13;82;563;23;A
18296643;6057;69;9617;23;R
18297035;13;69;563;21;A
18297078;13;68;563;81;A
18297101;13;68;563;23;A
18298675;13;64;563;23;A
18299094;6057;51;9613;24;R
18299774;13;61;563;14;A
18299946;13;63;3418;83;A
18299971;6057;61;542;23;I
18301055;6057;74;9981;23;I
18302242;6057;44;843;24;M
18303083;13;46;8653;24;A
18303998;8008;42;71;24;I
18304016;13;37;1384;24;A
18305047;13;44;6549;86;A
18306357;13;59;6512;21;A
18306500;13;52;4106;24;A
18307706;13;39;532;83;A
18308504;6057;40;6054;24;I
18310081;13;47;8110;24;M
18311341;13;31;564;24;A
18311930;13;84;552;23;A
18313089;13;49;2858;24;A
18314134;13;36;546;24;A
18314576;13;87;571;23;A
18314726;13;49;3240;15;A
18316240;13;36;8546;24;R
18316759;13;87;9502;23;A
18316787;6057;40;9622;24;I
18317174;13;33;683;81;A
18317547;13;81;552;23;A
18317979;13;35;2315;24;M
18318160;13;73;9502;23;I
18318163;13;30;5060;83;A
18318193;13;74;1429;23;A
18319023;13;71;1740;23;M
18319495;13;74;4596;23;A
18319939;13;45;2817;24;A
18321206;13;66;209;23;A
18321884;13;63;9502;89;M
18321969;6057;65;9534;23;I
18322254;6057;65;4354;23;I
18322276;6057;65;545;22;I
18323128;4747;58;545;87;A
18323417;6057;58;9613;24;I
18323473;13;55;4762;14;A
18323966;4747;56;6956;24;A
18325128;6057;55;9613;24;I
18325728;4747;54;5777;24;A
18325753;13;68;3412;22;A
18325801;13;52;9502;22;A
18326867;13;50;6517;24;A
18326887;16;31;1854;24;A
18327207;13;51;563;24;A
18327952;13;49;9502;24;A
18328171;13;47;9502;24;A
18328291;13;40;1433;24;M
18328434;6057;46;9502;24;I
18328873;13;45;539;24;A
18328905;13;46;6649;21;A
18329326;6057;44;563;24;M
18329463;13;40;9502;81;A
18330335;13;45;7511;24;I
18330583;16;54;6855;24;A
18330662;6057;57;9622;87;I
18330675;6057;45;8248;24;R
18330880;6057;58;9514;24;A
18331253;13;44;9502;85;A
18331328;6057;42;9502;24;I
18331445;6057;48;6139;24;M
18331479;13;23;702;25;A
18332533;13;38;987;80;A
18333161;13;57;125;24;A
18333328;13;89;9076;23;A
18333784;13;38;552;24;A
18333926;13;56;6541;87;A
18334221;6057;37;9502;24;I
18334601;13;27;3167;25;A
18334910;13;37;552;24;A
18335182;13;37;540;87;A
18336144;13;76;5958;23;A
18336907;13;84;6197;23;A
18337003;13;54;6922;24;A
18337864;4747;70;5777;23;A
18338017;13;37;683;81;I
18338490;13;71;3225;23;R
18339029;6057;58;9622;83;I
18339595;13;79;6460;21;A
18341060;13;93;6582;23;M
18341269;13;56;3166;14;A
18341303;6057;54;9613;24;R
18341832;13;87;4488;22;A
18342004;13;44;883;24;A
18342101;13;31;6553;24;A
18342291;16;54;6054;24;A
18342771;13;45;7074;24;A
18343026;13;80;2982;23;A
18343781;13;79;2982;23;A
18344394;4747;49;5777;24;A
18344469;13;69;537;23;A
18344800;13;41;6240;24;A
18346028;13;34;3430;24;A
18346280;13;83;2982;23;A
18346397;13;88;2982;14;A
18346928;6057;56;8248;24;I
18347444;13;60;9051;23;A
18347453;13;85;5645;23;A
18348125;13;39;3379;83;A
18348545;6057;33;8248;24;I
18348837;13;42;2248;24;M
18349484;13;53;319;22;A
18349718;6057;78;9981;23;I
18349795;13;85;1087;22;A
18350184;4747;71;5777;23;I
18351112;13;38;5976;24;A
18351681;6057;44;3185;81;A
18351690;13;77;2982;21;A
18351936;6057;46;9613;24;I
18352967;13;83;4488;23;A
18353179;13;71;102;22;A
18354078;13;70;2982;23;R
18354995;6057;59;9622;23;I
18355199;13;77;3012;23;A
18355655;13;70;4414;23;A
18355757;6057;71;9481;23;A
18355948;6057;69;9613;23;I
18356292;13;69;1087;23;A
18356603;13;75;102;23;A
18357326;13;68;2982;22;A
18357699;13;69;3012;23;A
18357971;13;67;1366;23;A
18358487;13;66;268;21;A
18359604;13;66;5121;23;A
18359655;13;34;5977;24;A
18360442;13;64;2985;23;A
18360543;13;87;2983;22;A
18361782;16;63;6054;23;A
18362678;6057;69;5645;23;I
18362780;13;70;5933;22;A
18363116;6057;61;9622;23;I
18363295;13;61;5933;23;A
18363556;6057;56;9981;24;I
18363617;13;63;5873;23;M
18363997;13;34;3257;24;A
18364206;13;54;2738;80;A
18364500;13;78;2982;14;A
18364968;13;60;1366;23;A
18364993;13;62;7611;21;A
18365066;13;62;2985;23;A
18366029;13;43;8606;24;A
18366032;6057;59;9613;23;I
18366393;16;52;740;14;A
18367217;13;58;9465;24;R
18367872;13;18;6800;25;R
18367931;13;58;2966;24;A
18368315;13;27;1501;25;A
18368627;13;58;100;21;A
18369038;13;57;101;24;A
18369200;13;45;2952;83;A
18369430;58;57;2343;83;M
18370264;13;55;4914;22;A
18370464;4747;49;5777;87;A
18370660;13;57;4914;14;A
18371416;6057;55;100;24;I
18372277;13;43;7424;24;A
18372406;13;57;143;24;A
18372513;13;54;2974;87;A
18372737;6057;56;3017;24;I
18372762;6057;54;141;24;M
18372844;6057;67;9981;23;I
18373176;6057;54;9981;24;I
18374196;13;55;126;22;A
18374774;13;52;100;14;A
18374792;13;52;2985;24;A
18374886;13;53;3017;24;M
18375201;13;53;2985;24;A
18375728;13;57;121;24;M
18376040;13;55;5645;22;A
18376191;13;52;2982;24;M
18376538;13;52;102;24;A
18376953;6057;52;9487;24;A
18377058;13;52;100;24;A
18377073;6057;52;9981;24;I
18377093;13;52;101;24;A
18377869;13;51;96;24;A
18378138;13;52;2982;13;A
18379189;13;44;3095;83;A
18380088;6057;50;9613;24;R
18380826;13;47;1366;24;A
18381017;13;49;100;24;A
18381112;6057;49;9981;24;I
18381731;6057;48;8248;24;I
18381987;13;50;7511;24;A
18382006;13;24;1482;25;A
18382015;13;47;2985;24;A
18382242;13;48;6147;24;A
18382342;6057;49;141;83;A
18382399;6057;48;9551;81;I
18383075;13;45;454;24;A
18383361;13;50;5645;24;A
18383488;13;48;4914;24;M
18384010;13;48;4914;24;A
18384244;6057;39;9981;24;I
18384388;6057;45;9551;24;I
18384684;13;29;1897;80;A
18384776;13;49;206;24;M
18384910;13;49;1204;24;I
18385933;13;46;6582;24;A
18386317;6057;44;2985;24;R
18386453;13;44;9465;24;A
18386556;6057;47;100;24;R
18386776;6057;47;8248;24;I
18387511;13;44;108;80;A
18387583;13;22;404;25;A
18387733;13;44;2985;24;A
18388502;13;40;5876;24;A
18388775;13;22;7341;25;A
18389374;13;48;352;24;A
18389499;13;41;4426;24;A
18389588;13;43;2985;24;A
18392830;13;53;5117;81;A
18396085;13;57;109;24;A
18397207;6057;70;9613;23;I
18398008;6057;72;7710;23;I
18398290;6057;73;9613;23;I
18399716;13;40;8177;24;A
18399726;4747;67;5777;23;I
18400190;13;91;2983;23;A
18400682;13;65;109;23;M
18400875;13;43;1603;22;A
18401452;13;62;4624;23;A
18401479;13;62;4416;23;A
18401502;13;44;1751;24;M
18401568;6057;33;8645;24;A
18401604;6057;63;9613;23;R
18401624;6057;63;4624;23;I
18401774;16;51;4919;24;A
18402194;6057;52;9613;24;I
18402248;6057;60;2967;23;I
18402348;13;60;4416;22;A
18403137;6057;51;9981;24;I
18405208;6057;56;9981;24;I
18405449;13;52;6827;24;A
18405773;13;51;136;24;A
18406577;13;49;4624;24;A
18406668;6057;50;9981;24;I
18406738;6057;43;9525;24;A
18407001;6057;48;9617;24;R
18407242;13;47;9465;24;I
18407435;13;66;9002;23;A
18408324;13;44;4624;24;I
18408414;13;45;136;24;A
18409131;13;45;1848;24;A
18410513;13;41;141;24;A
18410809;13;53;5430;86;A
18411450;13;30;2119;24;A
18411840;16;33;3191;24;A
18412231;13;50;2886;24;A
18412247;6057;38;8248;24;R
18412670;13;42;9038;15;A
18412798;13;37;3049;24;A
18412978;6057;38;8248;24;I
18413550;13;37;4914;24;A
18414698;13;84;6874;23;A
18415881;13;64;3234;14;A
18415951;6057;58;5581;22;R
18416106;13;89;4466;23;R
18416300;13;82;4466;23;A
18417823;13;92;5791;23;A
18418240;13;87;102;23;A
18418956;13;21;545;25;A
18419020;8008;65;71;23;I
18419074;4747;52;5777;24;I
18419090;13;49;778;24;M
18419173;6057;44;117;24;I
18420566;6057;52;9981;24;I
18420961;13;64;899;22;A
18421726;13;47;1236;24;A
18422329;13;79;111;23;A
18422784;6057;83;8649;23;M
18423775;13;45;966;24;M
18423793;13;36;9348;22;A
18424938;13;35;3281;24;M
18426093;13;53;6387;24;A
18426681;13;83;3250;23;A
18426743;16;50;6829;24;A
18427190;13;76;2980;23;A
18427246;13;52;3278;24;R
18428089;13;83;4428;23;A
18428195;13;72;1087;23;A
18428397;4747;59;5777;23;A
18428988;6057;44;9613;24;I
18430334;13;86;6715;23;A
18430746;13;74;7009;23;A
18430807;6057;43;9613;81;I
18432067;13;76;4456;23;I
18433248;6057;67;1347;23;A
18434008;13;92;6874;23;A
18434634;58;66;2343;23;M
18434705;13;39;6146;22;A
18434743;13;67;4436;23;A
18435043;13;65;2499;23;A
18435098;13;69;2972;23;A
18435301;13;70;125;23;A
18435362;13;46;8726;87;I
18436557;13;32;321;24;A
18437317;13;60;2499;23;A
18437341;13;59;101;23;M
18437434;13;61;125;23;A
18437441;13;53;7353;24;A
18438271;13;59;5931;22;A
18438811;13;59;6874;82;A
18438866;13;60;7662;23;A
18439637;13;58;4478;24;A
18440010;6057;57;9981;24;I
18440200;13;59;8248;83;R
18440272;13;55;1366;83;A
18440992;16;58;6054;24;A
18441390;13;55;7663;24;A
18441520;13;55;125;22;A
18441933;13;55;2502;24;A
18442517;13;54;7664;83;A
18442607;13;56;125;87;A
18443030;6057;53;7662;24;I
18443265;13;52;4478;24;M
18443779;13;53;1347;24;A
18443892;6057;52;9613;24;I
18444191;6057;52;9981;83;I
18444422;13;36;2374;83;A
18445041;13;73;9744;21;A
18445482;6057;48;2499;24;I
18446348;6057;49;9622;24;I
18446528;6057;49;2499;24;I
18446971;13;34;104;24;I
18447291;13;49;5873;24;A
18447343;13;34;6330;24;A
18448277;13;83;2961;23;A
18448877;13;81;2961;23;A
18448948;13;88;2962;23;A
18449133;6057;80;9613;23;R
18450772;13;69;1531;23;A
18450797;13;82;3033;23;A
18450895;13;31;2096;24;A
18451133;13;90;4431;23;A
18452495;13;20;610;25;A
18452522;13;88;108;23;A
18453680;6057;43;9981;24;I
18454058;13;81;3033;23;A
18455306;58;67;5475;34;A
18455626;6057;80;9622;23;I
18455953;13;61;4137;22;A
18456647;6057;75;9613;23;R
18457648;6057;72;9487;23;A
18458671;6057;71;9981;23;I
18460479;13;67;2961;22;A
18461962;13;64;126;23;A
18463115;6057;57;9622;24;I
18463212;13;61;126;23;A
18463232;6057;62;8649;23;A
18463652;6057;60;9613;23;M
18464273;6057;60;108;23;R
18464588;6057;60;2961;23;A
18466340;13;58;2974;22;A
18466956;13;56;134;24;A
18466992;13;56;117;21;A
18467006;13;56;2962;24;A
18467176;13;68;1242;23;M
18467825;13;34;3281;24;A
18468102;6057;51;9981;24;I
18468447;13;53;2971;24;A
18469179;6057;50;9551;24;I
18469868;6057;50;8248;24;I
18470449;13;49;2962;24;A
18470659;6057;48;2961;87;I
18470712;13;52;2961;87;I
18471483;6057;46;2962;24;I
18471603;13;46;2961;24;A
18471650;6057;47;9613;24;I
18472110;13;46;2961;81;A
18472113;13;49;1024;24;A
18472592;13;43;2961;24;A
18472632;13;45;3033;24;A
18473062;13;62;2961;23;M
18473132;13;19;268;25;A
18473221;13;44;117;21;A
18474052;6057;45;8649;24;M
18474053;6057;45;2961;24;A
18474058;6057;44;9613;24;I
18474569;13;44;134;24;A
18474621;13;43;7078;24;A
18474672;13;48;635;22;A
18474909;13;42;2971;85;A
18474943;13;43;5950;24;A
18475398;6057;89;9613;23;I
18475509;13;84;7511;23;A
18475940;6057;55;9613;24;I
18479433;13;33;1615;24;M
18479690;6057;51;9981;87;I
18480031;13;71;7511;23;R
18480148;13;74;2824;23;A
18480300;13;37;2771;24;A
18480334;13;48;8738;24;M
18480656;6057;47;6849;24;M
18482164;4747;55;5777;24;A
18483106;13;63;1276;23;A
18484442;6057;79;9622;23;I
18486642;6057;32;9613;24;I
18487146;13;81;4782;22;A
18487225;16;50;2620;24;A
18488056;13;25;2305;25;A
18488593;6057;48;3348;24;I
18489525;6057;62;9981;23;I
18489843;13;32;608;24;A
18490292;13;56;4220;24;A
18490657;13;84;7311;21;A
18491500;13;80;3209;23;A
18491620;6057;76;9613;23;R
18491866;6057;75;9551;23;M
18492675;13;71;6410;23;A
18492796;13;84;7611;14;A
18493264;16;47;6054;24;A
18494084;13;33;7909;24;A
